Site,Label,Concepticon_ID,Concepticon_Gloss
11484,scratch-72,1436,SCRATCH
11485,scratch-73,1436,SCRATCH
11486,scratch-74,1436,SCRATCH
11487,scratch-75,1436,SCRATCH
11488,scratch-76,1436,SCRATCH
11489,scratch-77,1436,SCRATCH
11490,scratch-78,1436,SCRATCH
11491,scratch-79,1436,SCRATCH
11492,scratch-80,1436,SCRATCH
11493,scratch-81,1436,SCRATCH
11494,scratch-82,1436,SCRATCH
11495,scratch-83,1436,SCRATCH
11496,scratch-84,1436,SCRATCH
11497,scratch-85,1436,SCRATCH
11498,scratch-86,1436,SCRATCH
11499,scratch-87,1436,SCRATCH
11500,scratch-88,1436,SCRATCH
11501,scratch-89,1436,SCRATCH
11502,scratch-90,1436,SCRATCH
11503,scratch-91,1436,SCRATCH
11504,see-ascertained,,
11505,see-2,1409,SEE
11506,see-3,1409,SEE
11507,see-4,1409,SEE
11508,see-5,1409,SEE
11509,see-6,1409,SEE
11510,see-7,1409,SEE
11511,see-8,1409,SEE
11512,see-9,1409,SEE
11513,see-10,1409,SEE
11514,see-11,1409,SEE
11515,see-12,1409,SEE
11516,see-13,1409,SEE
11517,see-14,1409,SEE
11518,see-15,1409,SEE
11519,see-16,1409,SEE
11520,see-17,1409,SEE
11521,see-18,1409,SEE
11522,see-19,1409,SEE
11523,see-20,1409,SEE
11524,see-21,1409,SEE
11525,see-22,1409,SEE
11526,see-23,1409,SEE
11527,see-24,1409,SEE
11528,see-25,1409,SEE
11529,see-26,1409,SEE
11530,see-27,1409,SEE
11531,see-28,1409,SEE
11532,see-29,1409,SEE
11533,see-30,1409,SEE
11534,see-31,1409,SEE
11535,see-32,1409,SEE
11536,see-33,1409,SEE
11537,see-34,1409,SEE
11538,see-35,1409,SEE
11539,see-36,1409,SEE
11540,see-37,1409,SEE
11541,see-38,1409,SEE
11542,see-39,1409,SEE
11543,see-40,1409,SEE
11544,see-41,1409,SEE
11545,see-42,1409,SEE
11546,see-43,1409,SEE
11547,see-44,1409,SEE
11548,see-45,1409,SEE
11549,see-46,1409,SEE
11550,see-47,1409,SEE
11551,see-48,1409,SEE
11552,see-49,1409,SEE
11553,see-50,1409,SEE
11554,see-51,1409,SEE
11555,see-52,1409,SEE
11556,see-53,1409,SEE
11557,see-54,1409,SEE
11558,see-55,1409,SEE
11559,see-56,1409,SEE
11560,see-57,1409,SEE
11561,see-58,1409,SEE
11562,see-59,1409,SEE
11563,see-60,1409,SEE
11564,see-61,1409,SEE
11565,see-62,1409,SEE
11566,see-63,1409,SEE
11567,see-64,1409,SEE
11568,see-65,1409,SEE
11569,see-66,1409,SEE
11570,see-67,1409,SEE
11571,see-68,1409,SEE
11572,see-69,1409,SEE
11573,see-70,1409,SEE
11574,see-71,1409,SEE
11575,see-72,1409,SEE
11576,see-73,1409,SEE
11577,see-74,1409,SEE
11578,see-75,1409,SEE
11579,see-76,1409,SEE
11580,see-77,1409,SEE
11581,see-78,1409,SEE
11582,sharp-ascertained,,
11583,sharp-2,1396,SHARP
11584,sharp-3,1396,SHARP
11585,sharp-4,1396,SHARP
11586,sharp-5,1396,SHARP
11587,sharp-6,1396,SHARP
11588,sharp-7,1396,SHARP
11589,sharp-8,1396,SHARP
11590,sharp-9,1396,SHARP
11591,sharp-10,1396,SHARP
11592,sharp-11,1396,SHARP
11593,sharp-12,1396,SHARP
11594,sharp-13,1396,SHARP
11595,sharp-14,1396,SHARP
11596,sharp-15,1396,SHARP
11597,sharp-16,1396,SHARP
11598,sharp-17,1396,SHARP
11599,sharp-18,1396,SHARP
11600,sharp-19,1396,SHARP
11601,sharp-20,1396,SHARP
11602,sharp-21,1396,SHARP
11603,sharp-22,1396,SHARP
11604,sharp-23,1396,SHARP
11605,sharp-24,1396,SHARP
11606,sharp-25,1396,SHARP
11607,sharp-26,1396,SHARP
11608,sharp-27,1396,SHARP
11609,sharp-28,1396,SHARP
11610,sharp-29,1396,SHARP
11611,sharp-30,1396,SHARP
11612,sharp-31,1396,SHARP
11613,sharp-32,1396,SHARP
11614,sharp-33,1396,SHARP
11615,sharp-34,1396,SHARP
11616,sharp-35,1396,SHARP
11617,sharp-36,1396,SHARP
11618,sharp-37,1396,SHARP
11619,sharp-38,1396,SHARP
11620,sharp-39,1396,SHARP
11621,sharp-40,1396,SHARP
11622,sharp-41,1396,SHARP
11623,sharp-42,1396,SHARP
11624,sharp-43,1396,SHARP
11625,sharp-44,1396,SHARP
11626,sharp-45,1396,SHARP
11627,sharp-46,1396,SHARP
11628,sharp-47,1396,SHARP
11629,sharp-48,1396,SHARP
11630,sharp-49,1396,SHARP
11631,sharp-50,1396,SHARP
11632,sharp-51,1396,SHARP
11633,sharp-52,1396,SHARP
11634,sharp-53,1396,SHARP
11635,sharp-54,1396,SHARP
11636,sharp-55,1396,SHARP
11637,sharp-56,1396,SHARP
11638,sharp-57,1396,SHARP
11639,sharp-58,1396,SHARP
11640,sharp-59,1396,SHARP
11641,sharp-60,1396,SHARP
11642,sharp-61,1396,SHARP
11643,sharp-62,1396,SHARP
11644,sharp-63,1396,SHARP
11645,sharp-64,1396,SHARP
11646,sharp-65,1396,SHARP
11647,sharp-66,1396,SHARP
11648,sharp-67,1396,SHARP
