ID,Name,Description,ColumnSpec,Nexus_File,Concepticon_ID,Concepticon_Gloss
8933,mosquito-38,,,data,1509,MOSQUITO
8934,mosquito-39,,,data,1509,MOSQUITO
8935,mosquito-40,,,data,1509,MOSQUITO
8936,mosquito-41,,,data,1509,MOSQUITO
8937,mosquito-42,,,data,1509,MOSQUITO
8938,mosquito-43,,,data,1509,MOSQUITO
8939,mosquito-44,,,data,1509,MOSQUITO
8940,mosquito-45,,,data,1509,MOSQUITO
8941,mosquito-46,,,data,1509,MOSQUITO
8942,mosquito-47,,,data,1509,MOSQUITO
8943,mosquito-48,,,data,1509,MOSQUITO
8944,mosquito-49,,,data,1509,MOSQUITO
8945,mosquito-50,,,data,1509,MOSQUITO
8946,mosquito-51,,,data,1509,MOSQUITO
8947,mosquito-52,,,data,1509,MOSQUITO
8948,mosquito-53,,,data,1509,MOSQUITO
8949,mosquito-54,,,data,1509,MOSQUITO
8950,mosquito-55,,,data,1509,MOSQUITO
8951,mosquito-56,,,data,1509,MOSQUITO
8952,mosquito-57,,,data,1509,MOSQUITO
8953,mosquito-58,,,data,1509,MOSQUITO
8954,mosquito-59,,,data,1509,MOSQUITO
8955,mosquito-60,,,data,1509,MOSQUITO
8956,mosquito-61,,,data,1509,MOSQUITO
8957,mosquito-62,,,data,1509,MOSQUITO
8958,mosquito-63,,,data,1509,MOSQUITO
8959,mosquito-64,,,data,1509,MOSQUITO
8960,mosquito-65,,,data,1509,MOSQUITO
8961,mosquito-66,,,data,1509,MOSQUITO
8962,mosquito-67,,,data,1509,MOSQUITO
8963,mosquito-68,,,data,1509,MOSQUITO
8964,mosquito-69,,,data,1509,MOSQUITO
8965,mosquito-70,,,data,1509,MOSQUITO
8966,mosquito-71,,,data,1509,MOSQUITO
8967,mosquito-72,,,data,1509,MOSQUITO
8968,mosquito-73,,,data,1509,MOSQUITO
8969,mosquito-74,,,data,1509,MOSQUITO
8970,mosquito-75,,,data,1509,MOSQUITO
8971,mosquito-76,,,data,1509,MOSQUITO
8972,mosquito-77,,,data,1509,MOSQUITO
8973,mosquito-78,,,data,1509,MOSQUITO
8974,mosquito-79,,,data,1509,MOSQUITO
8975,mosquito-80,,,data,1509,MOSQUITO
8976,mosquito-81,,,data,1509,MOSQUITO
8977,mosquito-82,,,data,1509,MOSQUITO
8978,mosquito-83,,,data,1509,MOSQUITO
8979,mosquito-84,,,data,1509,MOSQUITO
8980,mosquito-85,,,data,1509,MOSQUITO
8981,mosquito-86,,,data,1509,MOSQUITO
8982,mosquito-87,,,data,1509,MOSQUITO
8983,mosquito-88,,,data,1509,MOSQUITO
8984,mosquito-89,,,data,1509,MOSQUITO
8985,mosquito-90,,,data,1509,MOSQUITO
8986,mosquito-91,,,data,1509,MOSQUITO
8987,mosquito-92,,,data,1509,MOSQUITO
8988,mosquito-93,,,data,1509,MOSQUITO
8989,mosquito-94,,,data,1509,MOSQUITO
8990,mosquito-95,,,data,1509,MOSQUITO
8991,mosquito-96,,,data,1509,MOSQUITO
8992,mosquito-97,,,data,1509,MOSQUITO
8993,mosquito-98,,,data,1509,MOSQUITO
8994,mosquito-99,,,data,1509,MOSQUITO
8995,mosquito-100,,,data,1509,MOSQUITO
8996,mosquito-101,,,data,1509,MOSQUITO
8997,mosquito-102,,,data,1509,MOSQUITO
8998,mosquito-103,,,data,1509,MOSQUITO
8999,mosquito-104,,,data,1509,MOSQUITO
9000,mosquito-105,,,data,1509,MOSQUITO
9001,mosquito-106,,,data,1509,MOSQUITO
9002,mosquito-107,,,data,1509,MOSQUITO
9003,mosquito-108,,,data,1509,MOSQUITO
9004,mosquito-109,,,data,1509,MOSQUITO
9005,mosquito-110,,,data,1509,MOSQUITO
9006,mosquito-111,,,data,1509,MOSQUITO
9007,mosquito-112,,,data,1509,MOSQUITO
9008,mosquito-113,,,data,1509,MOSQUITO
9009,mosquito-114,,,data,1509,MOSQUITO
9010,mosquito-115,,,data,1509,MOSQUITO
9011,mosquito-116,,,data,1509,MOSQUITO
9012,mosquito-117,,,data,1509,MOSQUITO
9013,mother-ascertained,,,data,,
9014,mother-2,,,data,1216,MOTHER
9015,mother-3,,,data,1216,MOTHER
9016,mother-4,,,data,1216,MOTHER
9017,mother-5,,,data,1216,MOTHER
9018,mother-6,,,data,1216,MOTHER
9019,mother-7,,,data,1216,MOTHER
9020,mother-8,,,data,1216,MOTHER
9021,mother-9,,,data,1216,MOTHER
9022,mother-10,,,data,1216,MOTHER
9023,mother-11,,,data,1216,MOTHER
9024,mother-12,,,data,1216,MOTHER
9025,mother-13,,,data,1216,MOTHER
9026,mother-14,,,data,1216,MOTHER
9027,mother-15,,,data,1216,MOTHER
9028,mother-16,,,data,1216,MOTHER
9029,mother-17,,,data,1216,MOTHER
9030,mother-18,,,data,1216,MOTHER
9031,mother-19,,,data,1216,MOTHER
9032,mother-20,,,data,1216,MOTHER
9033,mother-21,,,data,1216,MOTHER
9034,mother-22,,,data,1216,MOTHER
9035,mother-23,,,data,1216,MOTHER
9036,mother-24,,,data,1216,MOTHER
9037,mother-25,,,data,1216,MOTHER
9038,mother-26,,,data,1216,MOTHER
9039,mother-27,,,data,1216,MOTHER
9040,mother-28,,,data,1216,MOTHER
9041,mother-29,,,data,1216,MOTHER
9042,mother-30,,,data,1216,MOTHER
9043,mother-31,,,data,1216,MOTHER
9044,mother-32,,,data,1216,MOTHER
9045,mother-33,,,data,1216,MOTHER
9046,mother-34,,,data,1216,MOTHER
9047,mother-35,,,data,1216,MOTHER
9048,mother-36,,,data,1216,MOTHER
9049,mother-37,,,data,1216,MOTHER
9050,mother-38,,,data,1216,MOTHER
9051,mother-39,,,data,1216,MOTHER
9052,mother-40,,,data,1216,MOTHER
9053,mother-41,,,data,1216,MOTHER
9054,mother-42,,,data,1216,MOTHER
9055,mother-43,,,data,1216,MOTHER
9056,mother-44,,,data,1216,MOTHER
9057,mother-45,,,data,1216,MOTHER
9058,mother-46,,,data,1216,MOTHER
9059,mother-47,,,data,1216,MOTHER
9060,mother-48,,,data,1216,MOTHER
9061,mother-49,,,data,1216,MOTHER
9062,mother-50,,,data,1216,MOTHER
9063,mother-51,,,data,1216,MOTHER
9064,mother-52,,,data,1216,MOTHER
9065,mother-53,,,data,1216,MOTHER
9066,mother-54,,,data,1216,MOTHER
9067,mother-55,,,data,1216,MOTHER
9068,mother-56,,,data,1216,MOTHER
9069,mother-57,,,data,1216,MOTHER
9070,mother-58,,,data,1216,MOTHER
9071,mother-59,,,data,1216,MOTHER
9072,mother-60,,,data,1216,MOTHER
9073,mother-61,,,data,1216,MOTHER
9074,mother-62,,,data,1216,MOTHER
9075,mother-63,,,data,1216,MOTHER
9076,mother-64,,,data,1216,MOTHER
9077,mother-65,,,data,1216,MOTHER
9078,mother-66,,,data,1216,MOTHER
9079,mother-67,,,data,1216,MOTHER
9080,mother-68,,,data,1216,MOTHER
9081,mother-69,,,data,1216,MOTHER
9082,mother-70,,,data,1216,MOTHER
9083,mother-71,,,data,1216,MOTHER
9084,mother-72,,,data,1216,MOTHER
9085,mother-73,,,data,1216,MOTHER
9086,mother-74,,,data,1216,MOTHER
9087,mother-75,,,data,1216,MOTHER
9088,mother-76,,,data,1216,MOTHER
9089,mother-77,,,data,1216,MOTHER
9090,mother-78,,,data,1216,MOTHER
9091,mother-79,,,data,1216,MOTHER
9092,mother-80,,,data,1216,MOTHER
9093,mother-81,,,data,1216,MOTHER
9094,mother-82,,,data,1216,MOTHER
9095,mother-83,,,data,1216,MOTHER
9096,mother-84,,,data,1216,MOTHER
9097,mother-85,,,data,1216,MOTHER
9098,mother-86,,,data,1216,MOTHER
9099,mother-87,,,data,1216,MOTHER
9100,mother-88,,,data,1216,MOTHER
9101,mother-89,,,data,1216,MOTHER
9102,mother-90,,,data,1216,MOTHER
9103,mother-91,,,data,1216,MOTHER
9104,mother-92,,,data,1216,MOTHER
9105,mother-93,,,data,1216,MOTHER
9106,mother-94,,,data,1216,MOTHER
9107,mouth-ascertained,,,data,,
9108,mouth-2,,,data,674,MOUTH
9109,mouth-3,,,data,674,MOUTH
9110,mouth-4,,,data,674,MOUTH
9111,mouth-5,,,data,674,MOUTH
9112,mouth-6,,,data,674,MOUTH
9113,mouth-7,,,data,674,MOUTH
9114,mouth-8,,,data,674,MOUTH
9115,mouth-9,,,data,674,MOUTH
9116,mouth-10,,,data,674,MOUTH
9117,mouth-11,,,data,674,MOUTH
9118,mouth-12,,,data,674,MOUTH
9119,mouth-13,,,data,674,MOUTH
9120,mouth-14,,,data,674,MOUTH
9121,mouth-15,,,data,674,MOUTH
9122,mouth-16,,,data,674,MOUTH
9123,mouth-17,,,data,674,MOUTH
9124,mouth-18,,,data,674,MOUTH
9125,mouth-19,,,data,674,MOUTH
9126,mouth-20,,,data,674,MOUTH
9127,mouth-21,,,data,674,MOUTH
9128,mouth-22,,,data,674,MOUTH
9129,mouth-23,,,data,674,MOUTH
9130,mouth-24,,,data,674,MOUTH
9131,mouth-25,,,data,674,MOUTH
9132,mouth-26,,,data,674,MOUTH
9133,mouth-27,,,data,674,MOUTH
9134,mouth-28,,,data,674,MOUTH
9135,mouth-29,,,data,674,MOUTH
9136,mouth-30,,,data,674,MOUTH
9137,mouth-31,,,data,674,MOUTH
9138,mouth-32,,,data,674,MOUTH
9139,mouth-33,,,data,674,MOUTH
9140,mouth-34,,,data,674,MOUTH
9141,mouth-35,,,data,674,MOUTH
9142,mouth-36,,,data,674,MOUTH
9143,mouth-37,,,data,674,MOUTH
9144,mouth-38,,,data,674,MOUTH
9145,mouth-39,,,data,674,MOUTH
9146,mouth-40,,,data,674,MOUTH
9147,mouth-41,,,data,674,MOUTH
9148,mouth-42,,,data,674,MOUTH
9149,mouth-43,,,data,674,MOUTH
9150,mouth-44,,,data,674,MOUTH
9151,mouth-45,,,data,674,MOUTH
9152,mouth-46,,,data,674,MOUTH
9153,mouth-47,,,data,674,MOUTH
9154,mouth-48,,,data,674,MOUTH
9155,mouth-49,,,data,674,MOUTH
9156,mouth-50,,,data,674,MOUTH
9157,mouth-51,,,data,674,MOUTH
9158,mouth-52,,,data,674,MOUTH
9159,mouth-53,,,data,674,MOUTH
9160,mouth-54,,,data,674,MOUTH
9161,mouth-55,,,data,674,MOUTH
9162,mouth-56,,,data,674,MOUTH
9163,mouth-57,,,data,674,MOUTH
9164,mouth-58,,,data,674,MOUTH
9165,mouth-59,,,data,674,MOUTH
9166,mouth-60,,,data,674,MOUTH
9167,mouth-61,,,data,674,MOUTH
9168,mouth-62,,,data,674,MOUTH
9169,mouth-63,,,data,674,MOUTH
9170,mouth-64,,,data,674,MOUTH
9171,mouth-65,,,data,674,MOUTH
9172,mouth-66,,,data,674,MOUTH
9173,mouth-67,,,data,674,MOUTH
9174,mouth-68,,,data,674,MOUTH
9175,mouth-69,,,data,674,MOUTH
9176,mouth-70,,,data,674,MOUTH
9177,mouth-71,,,data,674,MOUTH
9178,mouth-72,,,data,674,MOUTH
9179,mouth-73,,,data,674,MOUTH
9180,mouth-74,,,data,674,MOUTH
9181,mouth-75,,,data,674,MOUTH
9182,mouth-76,,,data,674,MOUTH
9183,mouth-77,,,data,674,MOUTH
9184,mouth-78,,,data,674,MOUTH
9185,mouth-79,,,data,674,MOUTH
9186,mouth-80,,,data,674,MOUTH
9187,mouth-81,,,data,674,MOUTH
9188,mouth-82,,,data,674,MOUTH
9189,mouth-83,,,data,674,MOUTH
9190,mouth-84,,,data,674,MOUTH
9191,mouth-85,,,data,674,MOUTH
9192,mouth-86,,,data,674,MOUTH
9193,mouth-87,,,data,674,MOUTH
9194,name-ascertained,,,data,,
9195,name-2,,,data,1405,NAME
9196,name-3,,,data,1405,NAME
9197,name-4,,,data,1405,NAME
9198,name-5,,,data,1405,NAME
9199,name-6,,,data,1405,NAME
9200,name-7,,,data,1405,NAME
9201,name-8,,,data,1405,NAME
9202,name-9,,,data,1405,NAME
9203,name-10,,,data,1405,NAME
9204,name-11,,,data,1405,NAME
9205,name-12,,,data,1405,NAME
9206,name-13,,,data,1405,NAME
9207,name-14,,,data,1405,NAME
9208,name-15,,,data,1405,NAME
9209,name-16,,,data,1405,NAME
9210,name-17,,,data,1405,NAME
9211,name-18,,,data,1405,NAME
9212,name-19,,,data,1405,NAME
9213,name-20,,,data,1405,NAME
9214,name-21,,,data,1405,NAME
9215,name-22,,,data,1405,NAME
9216,name-23,,,data,1405,NAME
9217,name-24,,,data,1405,NAME
9218,name-25,,,data,1405,NAME
9219,name-26,,,data,1405,NAME
9220,name-27,,,data,1405,NAME
9221,name-28,,,data,1405,NAME
9222,name-29,,,data,1405,NAME
9223,name-30,,,data,1405,NAME
9224,name-31,,,data,1405,NAME
9225,name-32,,,data,1405,NAME
9226,name-33,,,data,1405,NAME
9227,name-34,,,data,1405,NAME
9228,name-35,,,data,1405,NAME
9229,name-36,,,data,1405,NAME
9230,name-37,,,data,1405,NAME
9231,name-38,,,data,1405,NAME
9232,name-39,,,data,1405,NAME
9233,name-40,,,data,1405,NAME
9234,name-41,,,data,1405,NAME
9235,name-42,,,data,1405,NAME
9236,name-43,,,data,1405,NAME
9237,name-44,,,data,1405,NAME
9238,name-45,,,data,1405,NAME
9239,name-46,,,data,1405,NAME
9240,name-47,,,data,1405,NAME
9241,name-48,,,data,1405,NAME
9242,name-49,,,data,1405,NAME
9243,name-50,,,data,1405,NAME
9244,name-51,,,data,1405,NAME
9245,name-52,,,data,1405,NAME
9246,name-53,,,data,1405,NAME
9247,name-54,,,data,1405,NAME
9248,name-55,,,data,1405,NAME
9249,name-56,,,data,1405,NAME
9250,name-57,,,data,1405,NAME
9251,name-58,,,data,1405,NAME
9252,name-59,,,data,1405,NAME
9253,name-60,,,data,1405,NAME
9254,name-61,,,data,1405,NAME
9255,name-62,,,data,1405,NAME
9256,name-63,,,data,1405,NAME
9257,name-64,,,data,1405,NAME
9258,name-65,,,data,1405,NAME
9259,name-66,,,data,1405,NAME
9260,nape-ascertained,,,data,,
9261,nape-2,,,data,1347,NAPE (OF NECK)
9262,nape-3,,,data,1347,NAPE (OF NECK)
9263,nape-4,,,data,1347,NAPE (OF NECK)
9264,nape-5,,,data,1347,NAPE (OF NECK)
9265,nape-6,,,data,1347,NAPE (OF NECK)
9266,nape-7,,,data,1347,NAPE (OF NECK)
9267,nape-8,,,data,1347,NAPE (OF NECK)
9268,nape-9,,,data,1347,NAPE (OF NECK)
9269,nape-10,,,data,1347,NAPE (OF NECK)
9270,nape-11,,,data,1347,NAPE (OF NECK)
9271,nape-12,,,data,1347,NAPE (OF NECK)
9272,nape-13,,,data,1347,NAPE (OF NECK)
9273,nape-14,,,data,1347,NAPE (OF NECK)
9274,nape-15,,,data,1347,NAPE (OF NECK)
9275,nape-16,,,data,1347,NAPE (OF NECK)
9276,nape-17,,,data,1347,NAPE (OF NECK)
9277,nape-18,,,data,1347,NAPE (OF NECK)
9278,nape-19,,,data,1347,NAPE (OF NECK)
9279,nape-20,,,data,1347,NAPE (OF NECK)
9280,nape-21,,,data,1347,NAPE (OF NECK)
9281,nape-22,,,data,1347,NAPE (OF NECK)
9282,nape-23,,,data,1347,NAPE (OF NECK)
9283,nape-24,,,data,1347,NAPE (OF NECK)
9284,nape-25,,,data,1347,NAPE (OF NECK)
9285,nape-26,,,data,1347,NAPE (OF NECK)
9286,nape-27,,,data,1347,NAPE (OF NECK)
9287,nape-28,,,data,1347,NAPE (OF NECK)
9288,nape-29,,,data,1347,NAPE (OF NECK)
9289,nape-30,,,data,1347,NAPE (OF NECK)
9290,nape-31,,,data,1347,NAPE (OF NECK)
9291,nape-32,,,data,1347,NAPE (OF NECK)
9292,nape-33,,,data,1347,NAPE (OF NECK)
9293,nape-34,,,data,1347,NAPE (OF NECK)
9294,nape-35,,,data,1347,NAPE (OF NECK)
9295,nape-36,,,data,1347,NAPE (OF NECK)
9296,nape-37,,,data,1347,NAPE (OF NECK)
9297,nape-38,,,data,1347,NAPE (OF NECK)
9298,nape-39,,,data,1347,NAPE (OF NECK)
9299,nape-40,,,data,1347,NAPE (OF NECK)
9300,nape-41,,,data,1347,NAPE (OF NECK)
9301,nape-42,,,data,1347,NAPE (OF NECK)
9302,nape-43,,,data,1347,NAPE (OF NECK)
9303,nape-44,,,data,1347,NAPE (OF NECK)
9304,nape-45,,,data,1347,NAPE (OF NECK)
9305,nape-46,,,data,1347,NAPE (OF NECK)
9306,nape-47,,,data,1347,NAPE (OF NECK)
9307,nape-48,,,data,1347,NAPE (OF NECK)
9308,nape-49,,,data,1347,NAPE (OF NECK)
9309,nape-50,,,data,1347,NAPE (OF NECK)
9310,nape-51,,,data,1347,NAPE (OF NECK)
9311,nape-52,,,data,1347,NAPE (OF NECK)
9312,nape-53,,,data,1347,NAPE (OF NECK)
9313,nape-54,,,data,1347,NAPE (OF NECK)
9314,nape-55,,,data,1347,NAPE (OF NECK)
9315,nape-56,,,data,1347,NAPE (OF NECK)
9316,nape-57,,,data,1347,NAPE (OF NECK)
9317,nape-58,,,data,1347,NAPE (OF NECK)
9318,nape-59,,,data,1347,NAPE (OF NECK)
9319,nape-60,,,data,1347,NAPE (OF NECK)
9320,nape-61,,,data,1347,NAPE (OF NECK)
9321,nape-62,,,data,1347,NAPE (OF NECK)
9322,nape-63,,,data,1347,NAPE (OF NECK)
9323,nape-64,,,data,1347,NAPE (OF NECK)
9324,nape-65,,,data,1347,NAPE (OF NECK)
9325,nape-66,,,data,1347,NAPE (OF NECK)
9326,nape-67,,,data,1347,NAPE (OF NECK)
9327,nape-68,,,data,1347,NAPE (OF NECK)
9328,nape-69,,,data,1347,NAPE (OF NECK)
9329,nape-70,,,data,1347,NAPE (OF NECK)
9330,nape-71,,,data,1347,NAPE (OF NECK)
9331,nape-72,,,data,1347,NAPE (OF NECK)
9332,nape-73,,,data,1347,NAPE (OF NECK)
9333,nape-74,,,data,1347,NAPE (OF NECK)
9334,nape-75,,,data,1347,NAPE (OF NECK)
9335,nape-76,,,data,1347,NAPE (OF NECK)
9336,nape-77,,,data,1347,NAPE (OF NECK)
9337,nape-78,,,data,1347,NAPE (OF NECK)
9338,nape-79,,,data,1347,NAPE (OF NECK)
9339,nape-80,,,data,1347,NAPE (OF NECK)
9340,nape-81,,,data,1347,NAPE (OF NECK)
9341,near-ascertained,,,data,,
9342,near-2,,,data,1942,NEAR
9343,near-3,,,data,1942,NEAR
9344,near-4,,,data,1942,NEAR
9345,near-5,,,data,1942,NEAR
9346,near-6,,,data,1942,NEAR
9347,near-7,,,data,1942,NEAR
9348,near-8,,,data,1942,NEAR
9349,near-9,,,data,1942,NEAR
9350,near-10,,,data,1942,NEAR
9351,near-11,,,data,1942,NEAR
9352,near-12,,,data,1942,NEAR
9353,near-13,,,data,1942,NEAR
9354,near-14,,,data,1942,NEAR
9355,near-15,,,data,1942,NEAR
9356,near-16,,,data,1942,NEAR
9357,near-17,,,data,1942,NEAR
9358,near-18,,,data,1942,NEAR
9359,near-19,,,data,1942,NEAR
9360,near-20,,,data,1942,NEAR
9361,near-21,,,data,1942,NEAR
9362,near-22,,,data,1942,NEAR
9363,near-23,,,data,1942,NEAR
9364,near-24,,,data,1942,NEAR
9365,near-25,,,data,1942,NEAR
9366,near-26,,,data,1942,NEAR
9367,near-27,,,data,1942,NEAR
9368,near-28,,,data,1942,NEAR
9369,near-29,,,data,1942,NEAR
9370,near-30,,,data,1942,NEAR
9371,near-31,,,data,1942,NEAR
9372,near-32,,,data,1942,NEAR
9373,near-33,,,data,1942,NEAR
9374,near-34,,,data,1942,NEAR
9375,near-35,,,data,1942,NEAR
9376,near-36,,,data,1942,NEAR
9377,near-37,,,data,1942,NEAR
9378,near-38,,,data,1942,NEAR
9379,near-39,,,data,1942,NEAR
9380,near-40,,,data,1942,NEAR
9381,near-41,,,data,1942,NEAR
9382,near-42,,,data,1942,NEAR
9383,near-43,,,data,1942,NEAR
9384,near-44,,,data,1942,NEAR
9385,near-45,,,data,1942,NEAR
9386,near-46,,,data,1942,NEAR
9387,near-47,,,data,1942,NEAR
9388,near-48,,,data,1942,NEAR
9389,near-49,,,data,1942,NEAR
9390,near-50,,,data,1942,NEAR
9391,near-51,,,data,1942,NEAR
9392,near-52,,,data,1942,NEAR
9393,near-53,,,data,1942,NEAR
9394,near-54,,,data,1942,NEAR
9395,near-55,,,data,1942,NEAR
9396,near-56,,,data,1942,NEAR
9397,near-57,,,data,1942,NEAR
9398,near-58,,,data,1942,NEAR
9399,near-59,,,data,1942,NEAR
9400,near-60,,,data,1942,NEAR
9401,near-61,,,data,1942,NEAR
9402,near-62,,,data,1942,NEAR
9403,near-63,,,data,1942,NEAR
9404,near-64,,,data,1942,NEAR
9405,near-65,,,data,1942,NEAR
9406,near-66,,,data,1942,NEAR
9407,near-67,,,data,1942,NEAR
9408,near-68,,,data,1942,NEAR
9409,near-69,,,data,1942,NEAR
9410,near-70,,,data,1942,NEAR
9411,near-71,,,data,1942,NEAR
9412,near-72,,,data,1942,NEAR
9413,near-73,,,data,1942,NEAR
9414,near-74,,,data,1942,NEAR
9415,near-75,,,data,1942,NEAR
9416,near-76,,,data,1942,NEAR
9417,near-77,,,data,1942,NEAR
9418,near-78,,,data,1942,NEAR
9419,near-79,,,data,1942,NEAR
9420,near-80,,,data,1942,NEAR
9421,near-81,,,data,1942,NEAR
9422,near-82,,,data,1942,NEAR
9423,near-83,,,data,1942,NEAR
9424,near-84,,,data,1942,NEAR
9425,near-85,,,data,1942,NEAR
9426,near-86,,,data,1942,NEAR
9427,near-87,,,data,1942,NEAR
9428,near-88,,,data,1942,NEAR
9429,near-89,,,data,1942,NEAR
9430,near-90,,,data,1942,NEAR
9431,near-91,,,data,1942,NEAR
9432,near-92,,,data,1942,NEAR
9433,near-93,,,data,1942,NEAR
9434,near-94,,,data,1942,NEAR
9435,near-95,,,data,1942,NEAR
9436,near-96,,,data,1942,NEAR
9437,near-97,,,data,1942,NEAR
9438,near-98,,,data,1942,NEAR
9439,near-99,,,data,1942,NEAR
9440,near-100,,,data,1942,NEAR
9441,near-101,,,data,1942,NEAR
9442,near-102,,,data,1942,NEAR
9443,near-103,,,data,1942,NEAR
9444,near-104,,,data,1942,NEAR
9445,near-105,,,data,1942,NEAR
9446,near-106,,,data,1942,NEAR
9447,near-107,,,data,1942,NEAR
9448,near-108,,,data,1942,NEAR
9449,near-109,,,data,1942,NEAR
9450,near-110,,,data,1942,NEAR
9451,near-111,,,data,1942,NEAR
9452,near-112,,,data,1942,NEAR
9453,near-113,,,data,1942,NEAR
9454,near-114,,,data,1942,NEAR
9455,near-115,,,data,1942,NEAR
9456,near-116,,,data,1942,NEAR
9457,near-117,,,data,1942,NEAR
9458,near-118,,,data,1942,NEAR
9459,near-119,,,data,1942,NEAR
9460,near-120,,,data,1942,NEAR
9461,near-121,,,data,1942,NEAR
9462,near-122,,,data,1942,NEAR
9463,near-123,,,data,1942,NEAR
9464,near-124,,,data,1942,NEAR
9465,neck-ascertained,,,data,,
9466,neck-2,,,data,1333,NECK
9467,neck-3,,,data,1333,NECK
9468,neck-4,,,data,1333,NECK
9469,neck-5,,,data,1333,NECK
9470,neck-6,,,data,1333,NECK
9471,neck-7,,,data,1333,NECK
9472,neck-8,,,data,1333,NECK
9473,neck-9,,,data,1333,NECK
9474,neck-10,,,data,1333,NECK
9475,neck-11,,,data,1333,NECK
9476,neck-12,,,data,1333,NECK
9477,neck-13,,,data,1333,NECK
9478,neck-14,,,data,1333,NECK
9479,neck-15,,,data,1333,NECK
9480,neck-16,,,data,1333,NECK
9481,neck-17,,,data,1333,NECK
9482,neck-18,,,data,1333,NECK
9483,neck-19,,,data,1333,NECK
9484,neck-20,,,data,1333,NECK
9485,neck-21,,,data,1333,NECK
9486,neck-22,,,data,1333,NECK
9487,neck-23,,,data,1333,NECK
9488,neck-24,,,data,1333,NECK
9489,neck-25,,,data,1333,NECK
9490,neck-26,,,data,1333,NECK
9491,neck-27,,,data,1333,NECK
9492,neck-28,,,data,1333,NECK
9493,neck-29,,,data,1333,NECK
9494,neck-30,,,data,1333,NECK
9495,neck-31,,,data,1333,NECK
9496,neck-32,,,data,1333,NECK
9497,neck-33,,,data,1333,NECK
9498,neck-34,,,data,1333,NECK
9499,neck-35,,,data,1333,NECK
9500,neck-36,,,data,1333,NECK
9501,neck-37,,,data,1333,NECK
9502,neck-38,,,data,1333,NECK
9503,neck-39,,,data,1333,NECK
9504,neck-40,,,data,1333,NECK
9505,neck-41,,,data,1333,NECK
9506,neck-42,,,data,1333,NECK
9507,neck-43,,,data,1333,NECK
9508,neck-44,,,data,1333,NECK
9509,neck-45,,,data,1333,NECK
9510,neck-46,,,data,1333,NECK
9511,neck-47,,,data,1333,NECK
9512,neck-48,,,data,1333,NECK
9513,neck-49,,,data,1333,NECK
9514,neck-50,,,data,1333,NECK
9515,neck-51,,,data,1333,NECK
9516,neck-52,,,data,1333,NECK
9517,neck-53,,,data,1333,NECK
9518,neck-54,,,data,1333,NECK
9519,neck-55,,,data,1333,NECK
9520,neck-56,,,data,1333,NECK
9521,neck-57,,,data,1333,NECK
9522,neck-58,,,data,1333,NECK
9523,neck-59,,,data,1333,NECK
9524,neck-60,,,data,1333,NECK
9525,neck-61,,,data,1333,NECK
9526,neck-62,,,data,1333,NECK
9527,neck-63,,,data,1333,NECK
9528,neck-64,,,data,1333,NECK
9529,neck-65,,,data,1333,NECK
9530,neck-66,,,data,1333,NECK
9531,neck-67,,,data,1333,NECK
9532,neck-68,,,data,1333,NECK
9533,neck-69,,,data,1333,NECK
9534,neck-70,,,data,1333,NECK
9535,neck-71,,,data,1333,NECK
9536,neck-72,,,data,1333,NECK
9537,neck-73,,,data,1333,NECK
9538,neck-74,,,data,1333,NECK
9539,neck-75,,,data,1333,NECK
9540,neck-76,,,data,1333,NECK
9541,neck-77,,,data,1333,NECK
9542,neck-78,,,data,1333,NECK
9543,neck-79,,,data,1333,NECK
9544,neck-80,,,data,1333,NECK
9545,neck-81,,,data,1333,NECK
9546,neck-82,,,data,1333,NECK
9547,neck-83,,,data,1333,NECK
9548,neck-84,,,data,1333,NECK
9549,neck-85,,,data,1333,NECK
9550,neck-86,,,data,1333,NECK
9551,neck-87,,,data,1333,NECK
9552,neck-88,,,data,1333,NECK
9553,neck-89,,,data,1333,NECK
9554,neck-90,,,data,1333,NECK
9555,neck-91,,,data,1333,NECK
9556,neck-92,,,data,1333,NECK
9557,neck-93,,,data,1333,NECK
9558,neck-94,,,data,1333,NECK
9559,neck-95,,,data,1333,NECK
9560,neck-96,,,data,1333,NECK
9561,neck-97,,,data,1333,NECK
9562,neck-98,,,data,1333,NECK
9563,neck-99,,,data,1333,NECK
9564,neck-100,,,data,1333,NECK
9565,neck-101,,,data,1333,NECK
9566,neck-102,,,data,1333,NECK
9567,neck-103,,,data,1333,NECK
9568,neck-104,,,data,1333,NECK
9569,neck-105,,,data,1333,NECK
9570,neck-106,,,data,1333,NECK
9571,new-ascertained,,,data,,
9572,new-2,,,data,1231,NEW
9573,new-3,,,data,1231,NEW
9574,new-4,,,data,1231,NEW
9575,new-5,,,data,1231,NEW
9576,new-6,,,data,1231,NEW
9577,new-7,,,data,1231,NEW
9578,new-8,,,data,1231,NEW
9579,new-9,,,data,1231,NEW
9580,new-10,,,data,1231,NEW
9581,new-11,,,data,1231,NEW
9582,new-12,,,data,1231,NEW
9583,new-13,,,data,1231,NEW
9584,new-14,,,data,1231,NEW
9585,new-15,,,data,1231,NEW
9586,new-16,,,data,1231,NEW
9587,new-17,,,data,1231,NEW
9588,new-18,,,data,1231,NEW
9589,new-19,,,data,1231,NEW
9590,new-20,,,data,1231,NEW
9591,new-21,,,data,1231,NEW
9592,new-22,,,data,1231,NEW
9593,new-23,,,data,1231,NEW
9594,new-24,,,data,1231,NEW
